Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Human,Source,Human_prob,Predicted
ALL27308,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.74,45.41,49.74,0,Train,0.0001264828567917,0
ANC68207,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.66,45.3,49.66,0,Train,0.0004206173299957,0
AVK78141,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.75,29.66,35.3,34.56,34.72,49.58,45.27,49.58,0,Test,0.0001263092604359,0
QKV43745,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.96,34.56,34.89,49.53,45.51,49.53,0,Train,0.0018169325196293,0
AID56871,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,29.66,35.3,34.74,34.72,49.58,45.44,49.58,0,Train,0.0001801209015813,0
ARJ54146,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.66,45.23,49.66,0,Train,0.0002931406761668,0
ARQ03269,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.58,45.3,49.58,0,Train,0.00033180863798,0
AKC34872,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.96,34.56,34.89,49.62,45.51,49.62,0,Train,0.0010863301110653,0
ALU34112,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.8,35.13,34.39,34.89,49.62,45.69,49.62,0,Train,0.0011685067979533,0
AQY61719,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.8,35.13,34.39,34.89,49.62,45.62,49.62,0,Train,0.0019975440718571,0
AWM11462,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.8,35.13,34.74,35.58,49.62,45.08,49.62,0,Train,6.988333824401186e-05,0
QNC49740,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.67,30.04,35.83,34.74,35.29,50.0,45.51,50.0,0,Train,0.0004363156484344,0
ASA40109,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.48,34.56,34.89,49.34,45.03,49.34,0,Train,0.0002906882731915,0
ASA40091,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.65,34.56,34.89,49.32,45.36,49.32,0,Train,0.0001641825834558,0
ANA67915,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.96,34.56,34.89,49.75,45.37,49.75,0,Train,0.0002639447941035,0
AQX36342,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.5,29.7,35.3,34.97,34.95,49.19,45.01,49.19,0,Train,0.0001506416305847,0
AFB74178,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.33,34.96,34.56,34.89,49.74,45.41,49.74,0,Test,0.0002984046496173,0
AFU35751,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.66,45.37,49.66,0,Train,0.0002325317754159,0
AGG55750,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.75,45.44,49.75,0,Train,0.0002407117489129,0
AIJ01335,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.66,45.34,49.66,0,Train,0.0002228835094189,0
AZL47192,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,34.96,34.56,34.89,49.49,45.51,49.49,0,Train,0.0006147114056473,0
AFP36389,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.13,34.56,34.89,49.66,45.37,49.66,0,Train,0.0001774154473854,0
QCQ19912,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.75,29.93,35.13,34.39,34.72,49.58,45.3,49.58,0,Train,0.0002018704167748,0
QKV43739,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,29.8,34.96,34.56,34.89,49.7,45.65,49.7,0,Train,0.0013560180922969,0
QKV43727,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.96,34.56,34.89,49.62,45.65,49.62,0,Train,0.0013119264082694,0
QKV43721,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.96,34.56,34.89,49.62,45.58,49.62,0,Test,0.0010867182573942,0
ASA40097,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.65,34.56,34.89,49.17,44.86,49.17,0,Train,0.0002677569913067,0
AWM11486,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.21,34.37,49.75,45.51,49.75,0,Train,0.0004104381440354,0
ATG31094,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.8,35.13,34.56,34.89,49.66,45.4,49.66,0,Train,9.539150331035312e-05,0
AMR60833,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.96,34.56,34.89,49.83,45.44,49.83,0,Train,0.0002651468036809,0
AKJ22079,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.56,34.89,49.75,45.44,49.75,0,Train,8.311474586515237e-05,0
AIE15935,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.75,45.44,49.75,0,Train,0.0001768158627892,0
AKS50222,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.3,34.56,34.89,49.58,45.37,49.58,0,Test,0.0001897127439088,0
AFC98504,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.75,45.44,49.75,0,Train,0.0001291698452237,0
ASA40103,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.65,34.56,34.89,49.32,45.46,49.32,0,Train,0.0001185976984347,0
AWV57054,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.39,34.89,49.66,45.15,49.66,0,Train,0.0002154952432371,0
QKV43763,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.96,34.56,34.89,49.62,45.58,49.62,0,Test,0.0013065757231762,0
ANA67917,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.42,32.96,34.47,34.56,34.78,49.32,45.41,49.32,0,Train,0.0002832565811125,0
AKE47378,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.39,34.89,49.62,45.66,49.62,0,Train,0.0014114930374712,0
AWV57048,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.45,45.01,49.45,0,Train,0.0001297665687994,0
AFU35749,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.66,45.37,49.66,0,Train,0.0002505127157629,0
AFU35747,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.66,45.3,49.66,0,Train,0.0002145315777049,0
AKJ21863,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.13,34.56,34.89,49.58,45.3,49.58,0,Train,0.0001152964697282,0
AVK78147,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.15,35.13,34.56,34.72,49.58,45.37,49.58,0,Train,0.0003920089773589,0
APH81306,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.67,34.51,35.3,34.91,35.12,49.41,45.0,49.41,0,Train,0.0002066164490554,0
AKS50238,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.3,34.56,34.89,49.58,45.37,49.58,0,Train,0.0001678316737837,0
AZP53858,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.24,33.68,35.3,34.8,34.6,49.53,45.31,49.53,0,Train,0.0002199496937754,0
AFU35754,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.83,45.33,49.83,0,Train,0.0001513665178603,0
QCQ19834,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,30.2,35.3,34.74,35.06,49.32,45.08,49.32,0,Train,0.0001478791159775,0
QCQ19816,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,34.15,34.96,34.49,31.76,49.41,45.23,49.41,0,Train,0.0003037389510462,0
ASB30081,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.39,34.89,49.62,45.73,49.62,0,Train,0.0018854190565936,0
QCQ19882,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.3,34.74,34.89,49.58,45.37,49.58,0,Train,0.0001836498162592,0
AVU05473,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.56,34.99,49.49,45.3,49.49,0,Train,0.0001570097645359,0
AKS50244,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.48,34.56,35.06,49.49,45.3,49.49,0,Train,0.0001728247279209,0
AUJ79484,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.13,34.56,34.89,49.66,45.37,49.66,0,Train,0.0001799672007034,0
QER78627,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.24,29.57,34.96,34.62,34.6,49.36,45.04,49.36,0,Train,0.0001459605377793,0
QGJ03659,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.24,33.86,35.13,34.62,34.78,49.53,45.33,49.53,0,Train,0.0001490680275565,0
AKJ21785,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.56,34.54,49.75,45.44,49.75,0,Train,9.184542744587116e-05,0
ANA67905,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.93,35.13,34.56,35.06,49.24,45.23,49.24,0,Train,7.934223192297468e-05,0
QCQ19810,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,34.15,34.96,34.56,34.39,49.49,45.23,49.49,0,Train,0.0002563111626141,0
AID66720,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.56,34.99,49.66,45.37,49.66,0,Train,0.0001445510380065,0
ANY27037,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,34.15,35.3,34.74,34.89,49.58,45.43,49.58,0,Train,0.0001536024535129,0
ANY27031,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,30.07,34.96,34.39,34.72,49.49,45.23,49.49,0,Train,0.0002719084240356,0
QCQ19852,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.66,45.37,49.66,0,Train,0.0001685783666645,0
AHW40030,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,29.66,34.96,34.39,34.72,49.36,45.37,49.36,0,Train,0.0001135996529087,0
AID56709,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.39,34.72,49.49,45.37,49.49,0,Train,0.0001534829429652,0
AID56703,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.56,34.89,49.58,45.37,49.58,0,Test,0.000227896379146,0
AID56937,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.56,34.89,49.66,45.44,49.66,0,Train,0.0001152699358574,0
AID57039,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.3,34.39,34.72,49.49,45.37,49.49,0,Train,8.70792356337107e-05,0
AKP80603,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.48,34.74,35.06,49.4,45.23,49.4,0,Test,0.0001053826539724,0
AKJ22061,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.98,35.3,34.56,34.72,49.41,45.37,49.41,0,Train,0.0001390300498399,0
AFU35750,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,33.98,34.96,34.39,34.72,49.74,45.3,49.74,0,Train,4.800340513035784e-05,0
ANA67908,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.58,45.23,49.58,0,Train,0.0001128364915611,0
AIJ19445,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.13,34.56,34.89,49.58,45.44,49.58,0,Train,0.0001259097269512,0
QDY92469,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.97,34.59,35.36,34.56,34.95,49.49,45.51,49.49,0,Train,0.0001395596920067,0
ALL27302,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,33.98,34.78,34.39,34.72,49.92,45.19,49.92,0,Train,0.0001495966069319,0
AJP67456,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.78,34.39,34.54,49.58,45.15,49.58,0,Train,0.0003181861530002,0
QBR98161,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.37,34.04,35.13,35.15,35.12,49.28,45.55,49.28,0,Train,0.0001037730490942,0
AWM11498,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,29.8,35.48,34.74,34.89,49.58,45.37,49.58,0,Test,0.0002205994061837,0
ASY91956,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.48,34.74,34.89,49.66,45.44,49.66,0,Train,9.272489369591732e-05,0
AMZ01557,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.37,32.38,35.3,35.55,34.89,49.28,45.23,49.28,0,Train,0.0001767896713402,0
AJH76957,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.4,34.66,35.52,35.26,35.05,50.04,44.67,50.04,0,Train,0.0003347416709447,0
ANI85812,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,33.98,34.96,34.39,34.54,49.41,45.23,49.41,0,Train,0.0001010094089154,0
QOE44934,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,29.93,34.96,34.74,35.06,49.66,45.28,49.66,0,Train,9.756208136379873e-05,0
QCQ20056,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,33.98,34.96,34.74,34.89,49.57,44.87,49.57,0,Train,0.0001773378499845,0
AGS12449,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.61,34.15,35.48,34.74,34.89,49.66,45.44,49.66,0,Train,0.0001366266763703,0
QCO95404,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.59,34.56,35.23,49.49,44.9,49.49,0,Train,0.0002207208596368,0
AFU35752,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.75,45.44,49.75,0,Test,0.0001507813571573,0
QCQ19876,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,34.96,31.28,31.89,49.57,45.12,49.57,0,Train,0.0003934048392027,0
AKH45344,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.5,34.04,35.13,34.97,34.9,49.11,44.76,49.11,0,Train,0.0002461464092974,0
AOC38021,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.4,34.66,35.17,35.26,35.05,50.04,44.67,50.04,0,Train,0.0003044880638132,0
QCQ19918,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.98,35.3,34.21,34.88,49.41,45.15,49.41,0,Train,0.0002090396576327,0
QCB65306,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.78,34.56,34.89,49.79,45.3,49.79,0,Test,0.0004087698747256,0
ATY72312,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,34.96,34.56,34.89,49.58,45.37,49.58,0,Test,0.0001645320105658,0
AHF20045,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.13,34.56,34.89,49.58,45.04,49.58,0,Train,0.0001529147600194,0
QCO95398,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.15,35.76,34.56,35.23,49.62,45.19,49.62,0,Train,0.0003608627531651,0
QCQ20050,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.63,34.96,34.56,34.37,49.23,44.87,49.23,0,Train,0.0001322209804701,0
QCQ19924,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.8,35.13,34.56,34.54,49.58,45.23,49.58,0,Test,5.870129827222731e-05,0
ATG31100,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.99,34.15,34.96,34.56,35.06,49.58,45.03,49.58,0,Train,0.0003005123889272,0
AJD07366,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.61,34.21,34.37,49.49,45.04,49.49,0,Train,0.0001507125823108,0
ALR74757,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.73,30.08,34.78,34.74,34.61,49.66,45.46,49.66,0,Test,0.0002244577433917,0
ANA67920,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,33.98,35.13,34.56,34.72,49.75,45.3,49.75,0,Train,0.0003231562243475,0
AIK69675,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.13,34.56,34.89,49.66,45.44,49.66,0,Test,8.074417762679451e-05,0
ALL74066,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,35.48,34.56,34.72,49.58,45.44,49.58,0,Train,5.670695984317112e-05,0
ANA67916,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.36,34.15,34.48,49.19,45.01,49.19,0,Train,0.0002378033252691,0
QCQ19858,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.03,34.15,34.78,34.39,34.72,49.07,45.01,49.07,0,Train,0.0003034554063408,0
QKV43769,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.96,35.31,34.72,49.53,45.51,49.53,0,Train,0.0012133124372299,0
QCQ19798,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.8,34.78,34.39,34.72,49.66,44.9,49.66,0,Train,0.0003880625881211,0
ANI85740,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.6,30.21,35.3,34.56,34.78,49.62,45.04,49.62,0,Train,8.718394807859727e-05,0
QBO24669,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,34.33,34.96,34.56,30.92,49.53,45.42,49.53,0,Train,4.09530836683601e-05,0
QCO95428,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,29.53,35.3,34.74,35.41,49.45,45.08,49.45,0,Train,0.0001077979860099,0
ANA67913,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.79,29.91,35.13,34.39,34.89,49.58,45.23,49.58,0,Train,0.0003357625759404,0
QCC26588,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,29.69,34.96,34.62,34.6,49.4,45.59,49.4,0,Train,0.0001298226898056,0
QMT62922,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.96,34.56,34.89,49.58,45.59,49.58,0,Train,0.000173478605048,0
AZL47228,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,33.98,34.96,34.73,31.89,49.58,45.23,49.58,0,Train,0.0002857015147594,0
QCQ20044,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.63,35.13,34.74,34.54,49.32,44.94,49.32,0,Train,0.0001068314025472,0
AFE85969,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.67,34.33,35.48,35.14,35.18,49.74,45.65,49.74,0,Train,0.0015131132565902,0
AGG55745,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,29.93,35.13,31.33,35.18,49.74,45.65,49.74,0,Test,0.000906215065913,0
ASY04643,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.48,33.98,34.78,34.39,34.54,49.41,45.28,49.41,0,Test,7.859916834809332e-05,0
QCO95416,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.23,34.59,35.18,35.01,34.51,49.38,45.08,49.38,0,Train,0.0001497727026709,0
AJP67450,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.73,34.67,34.96,34.56,34.89,49.49,45.23,49.49,0,Train,0.0004039609695506,0
AIF73541,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.5,33.86,35.3,35.33,35.64,48.94,44.61,48.94,0,Test,0.0003946589761776,0
QMU85417,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.67,34.33,35.3,35.14,35.18,49.74,45.27,49.74,0,Train,0.0007541185690165,0
AUZ98436,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.67,34.33,35.3,35.14,35.18,49.83,45.51,49.83,0,Test,0.0020920321125475,0
AFU35753,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.66,35.13,34.39,34.89,49.74,45.3,49.74,0,Train,3.494141274940662e-05,0
AZP03043,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.8,34.78,34.91,35.41,49.49,45.44,49.49,0,Train,0.0002800854265334,0
QCQ19804,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.96,34.39,34.72,49.75,45.3,49.75,0,Train,0.0002955750314289,0
AWM11456,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.4,34.41,35.36,34.65,35.22,49.51,45.29,49.51,0,Train,0.0018725984476523,0
QCQ19822,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.98,34.78,34.39,34.89,49.49,45.28,49.49,0,Train,4.921339509612585e-05,0
AHY04230,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,35.13,34.39,34.72,49.66,45.3,49.66,0,Test,0.0001835755997651,0
QDY92481,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.52,34.41,35.36,34.56,34.95,49.32,45.36,49.32,0,Train,0.0001279723255014,0
AKV62619,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.78,34.39,34.72,49.49,45.13,49.49,0,Train,0.0002024118420411,0
AJP67414,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.68,34.96,34.39,35.12,49.41,44.94,49.41,0,Train,0.0011082942975461,0
ANA67923,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,29.53,34.96,34.39,34.43,49.62,45.3,49.62,0,Train,8.398217359729948e-05,0
ASO96550,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.82,34.49,35.13,34.97,35.01,49.66,45.51,49.66,0,Train,0.0016410920058005,0
ANA67912,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.34,29.81,34.78,34.56,34.72,49.32,45.13,49.32,0,Train,0.0003123156515488,0
QJG66103,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.9,33.8,34.61,34.39,34.89,49.66,45.06,49.66,0,Train,0.000182064879998,0
QCO95422,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,29.53,35.13,34.74,35.41,49.45,45.01,49.45,0,Train,0.000125109256144,0
QCQ19846,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,29.53,35.24,34.21,34.54,49.49,45.23,49.49,0,Train,8.307378115807759e-05,0
ATY72306,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.48,33.98,34.61,34.39,34.72,49.58,45.28,49.58,0,Train,9.91145472450187e-05,0
QCO95392,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,29.66,34.14,34.39,34.89,49.24,45.09,49.24,0,Train,0.000139108940985,0
AST13215,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.68,35.01,35.0,35.09,35.36,49.52,44.3,49.52,0,Train,0.000509083449201,0
AFB77234,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,29.8,35.13,35.31,35.23,49.41,45.06,49.41,0,Train,0.0001228152670113,0
QFG01688,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.84,33.51,34.78,34.45,34.78,48.68,45.03,48.68,0,Train,0.0001188407331048,0
AOM53008,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.69,34.32,35.3,34.79,35.18,49.57,45.36,49.57,0,Train,0.0023135474547964,0
ASY91957,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,33.98,35.48,34.91,35.06,49.49,45.3,49.49,0,Train,0.0001416761216923,0
ANA67910,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.7,34.56,34.72,49.41,45.08,49.41,0,Train,0.0002638745538923,0
AOM53015,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.69,34.32,35.3,34.79,35.18,49.57,45.43,49.57,0,Train,0.0033887954148741,0
ALF39589,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.35,34.2,34.63,34.61,35.46,49.66,45.5,49.66,0,Test,0.000203260862508,0
ANA67918,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,33.63,34.31,34.39,34.72,49.28,45.15,49.28,0,Train,0.0003401927664593,0
ALP06210,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,34.96,34.21,34.72,49.58,45.15,49.58,0,Train,0.0001606789715729,0
QCQ19900,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,33.63,34.96,34.39,34.89,49.6,44.79,49.6,0,Train,0.0001547163136239,0
QHQ97044,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,33.98,35.13,34.39,34.72,49.02,45.65,49.02,0,Train,0.000901532431534,0
QCQ19888,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,33.63,34.96,34.39,34.89,49.58,45.23,49.58,0,Train,6.451261816495065e-05,0
ANA67909,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.43,33.98,35.23,34.62,35.29,49.49,45.08,49.49,0,Train,4.862095061743922e-05,0
AJP67438,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,33.63,34.61,34.04,34.54,49.19,45.34,49.19,0,Train,0.0002689634446625,0
ASR18946,Ferret systemic coronavirus],Minks,Other,30.34,29.4,35.01,32.7,35.67,47.72,45.32,47.72,0,Train,7.058546618288052e-07,0
AZN28593,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.8,33.8,35.75,34.91,35.01,49.32,45.15,49.32,0,Train,5.228182707713918e-05,0
AJP67444,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,33.63,34.78,34.04,34.54,49.49,46.3,49.49,0,Train,7.587170244697698e-05,0
ALB08472,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.35,34.2,34.8,34.61,35.46,49.58,45.53,49.58,0,Train,0.0001082779884645,0
QCO95410,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,29.4,34.96,34.39,35.23,49.28,44.94,49.28,0,Train,0.0001039815859805,0
AJP67420,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.98,34.43,33.86,34.2,48.98,44.54,48.98,0,Train,0.0006567066071408,0
AJP67426,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.63,34.61,34.21,34.36,48.9,45.08,48.9,0,Train,3.514001230991618e-05,0
AXK47352,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.63,33.51,34.21,34.5,34.49,48.77,44.64,48.77,0,Train,2.3172943093183152e-05,0
QHQ97039,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.93,30.77,34.98,31.73,35.01,49.66,45.34,49.66,0,Train,0.0024659600580479,0
AKH45326,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.86,33.98,35.11,34.56,34.9,48.64,44.39,48.64,0,Train,0.0002693718704213,0
YP_009256197,Ferret coronavirus],Minks,Other,30.38,32.29,32.82,32.0,30.49,47.16,46.26,47.16,0,Train,2.6343299848030523e-06,0
AJP67408,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.91,29.78,34.2,33.68,34.2,49.02,45.59,49.02,0,Test,0.0001252290091216,0
QKV43793,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.42,34.18,34.77,34.55,34.77,49.37,45.43,49.37,0,Train,0.0014205444596977,0
